zmax> 29.0
ymax> 18.2
zmin> -35.0
nx> 9
ny> 7
nz> 10
xmax> 24.9
xmin> -30.0
ymin> -25.0
! X	             Y	             Z	            Fx	            Fy	            Fz
 1.2700000E+01	-1.0600000E+01	-1.9000000E+01	-2.0838123E+01	 3.8831090E+01	-1.8355635E+01
 1.2700000E+01	-1.0600000E+01	-1.1000000E+01	-1.2838123E+01	 2.2831090E+01	-1.0626946E+01
 1.2700000E+01	-1.0600000E+01	-3.0000000E+00	-4.8381234E+00	 6.8310901E+00	-2.8982581E+00
 1.2700000E+01	-1.0600000E+01	 5.0000000E+00	 3.1618766E+00	-9.1689099E+00	 4.8304302E+00
 1.2700000E+01	-1.0600000E+01	 1.3000000E+01	 1.1161877E+01	-2.5168910E+01	 1.2559118E+01
 1.2700000E+01	-1.0600000E+01	 2.1000000E+01	 1.9161877E+01	-4.1168910E+01	 2.0287807E+01
 1.2700000E+01	-1.0600000E+01	 2.9000000E+01	 2.7161877E+01	-5.7168910E+01	 2.8016495E+01
 1.2700000E+01	-3.4000000E+00	-3.5000000E+01	-3.5702684E+01	 7.1602698E+01	-3.3813011E+01
 1.2700000E+01	-3.4000000E+00	-2.7000000E+01	-2.7702684E+01	 5.5602698E+01	-2.6084323E+01
 1.2700000E+01	-3.4000000E+00	-1.9000000E+01	-1.9702684E+01	 3.9602698E+01	-1.8355635E+01
 1.2700000E+01	-3.4000000E+00	-1.1000000E+01	-1.1702684E+01	 2.3602698E+01	-1.0626946E+01
 1.2700000E+01	-3.4000000E+00	-3.0000000E+00	-3.7026842E+00	 7.6026975E+00	-2.8982581E+00
 1.2700000E+01	-3.4000000E+00	 5.0000000E+00	 4.2973158E+00	-8.3973025E+00	 4.8304302E+00
 1.2700000E+01	-3.4000000E+00	 1.3000000E+01	 1.2297316E+01	-2.4397302E+01	 1.2559118E+01
 1.2700000E+01	-3.4000000E+00	 2.1000000E+01	 2.0297316E+01	-4.0397302E+01	 2.0287807E+01
 1.2700000E+01	-3.4000000E+00	 2.9000000E+01	 2.8297316E+01	-5.6397302E+01	 2.8016495E+01
 1.2700000E+01	 3.8000000E+00	-3.5000000E+01	-3.4218441E+01	 7.1578744E+01	-3.3813011E+01
 1.2700000E+01	 3.8000000E+00	-2.7000000E+01	-2.6218441E+01	 5.5578744E+01	-2.6084323E+01
 1.2700000E+01	 3.8000000E+00	-1.9000000E+01	-1.8218441E+01	 3.9578744E+01	-1.8355635E+01
 1.2700000E+01	 3.8000000E+00	-1.1000000E+01	-1.0218441E+01	 2.3578744E+01	-1.0626946E+01
 1.2700000E+01	 3.8000000E+00	-3.0000000E+00	-2.2184406E+00	 7.5787443E+00	-2.8982581E+00
 1.2700000E+01	 3.8000000E+00	 5.0000000E+00	 5.7815594E+00	-8.4212557E+00	 4.8304302E+00
 1.2700000E+01	 3.8000000E+00	 1.3000000E+01	 1.3781559E+01	-2.4421256E+01	 1.2559118E+01
 1.2700000E+01	 3.8000000E+00	 2.1000000E+01	 2.1781559E+01	-4.0421256E+01	 2.0287807E+01
 1.2700000E+01	 3.8000000E+00	 2.9000000E+01	 2.9781559E+01	-5.6421256E+01	 2.8016495E+01
 1.2700000E+01	 1.1000000E+01	-3.5000000E+01	-3.3122154E+01	 7.0771120E+01	-3.3813011E+01
 1.2700000E+01	 1.1000000E+01	-2.7000000E+01	-2.5122154E+01	 5.4771120E+01	-2.6084323E+01
 1.2700000E+01	 1.1000000E+01	-1.9000000E+01	-1.7122154E+01	 3.8771120E+01	-1.8355635E+01
 1.2700000E+01	 1.1000000E+01	-1.1000000E+01	-9.1221541E+00	 2.2771120E+01	-1.0626946E+01
 1.2700000E+01	 1.1000000E+01	-3.0000000E+00	-1.1221541E+00	 6.7711204E+00	-2.8982581E+00
 1.2700000E+01	 1.1000000E+01	 5.0000000E+00	 6.8778459E+00	-9.2288796E+00	 4.8304302E+00
 1.2700000E+01	 1.1000000E+01	 1.3000000E+01	 1.4877846E+01	-2.5228880E+01	 1.2559118E+01
 1.2700000E+01	 1.1000000E+01	 2.1000000E+01	 2.2877846E+01	-4.1228880E+01	 2.0287807E+01
 1.2700000E+01	 1.1000000E+01	 2.9000000E+01	 3.0877846E+01	-5.7228880E+01	 2.8016495E+01
 1.2700000E+01	 1.8200000E+01	-3.5000000E+01	-3.2958009E+01	 6.9580721E+01	-3.3813011E+01
 1.2700000E+01	 1.8200000E+01	-2.7000000E+01	-2.4958009E+01	 5.3580721E+01	-2.6084323E+01
 1.2700000E+01	 1.8200000E+01	-1.9000000E+01	-1.6958009E+01	 3.7580721E+01	-1.8355635E+01
 1.2700000E+01	 1.8200000E+01	-1.1000000E+01	-8.9580088E+00	 2.1580721E+01	-1.0626946E+01
 1.2700000E+01	 1.8200000E+01	-3.0000000E+00	-9.5800881E-01	 5.5807213E+00	-2.8982581E+00
 1.2700000E+01	 1.8200000E+01	 5.0000000E+00	 7.0419912E+00	-1.0419279E+01	 4.8304302E+00
 1.2700000E+01	 1.8200000E+01	 1.3000000E+01	 1.5041991E+01	-2.6419279E+01	 1.2559118E+01
 1.2700000E+01	 1.8200000E+01	 2.1000000E+01	 2.3041991E+01	-4.2419279E+01	 2.0287807E+01
 1.2700000E+01	 1.8200000E+01	 2.9000000E+01	 3.1041991E+01	-5.8419279E+01	 2.8016495E+01
 1.8800000E+01	-2.5000000E+01	-3.5000000E+01	-3.5159784E+01	 6.8401286E+01	-2.4771097E+01
 1.8800000E+01	-2.5000000E+01	-2.7000000E+01	-2.7159784E+01	 5.2401286E+01	-1.9109132E+01
 1.8800000E+01	-2.5000000E+01	-1.9000000E+01	-1.9159784E+01	 3.6401286E+01	-1.3447167E+01
 1.8800000E+01	-2.5000000E+01	-1.1000000E+01	-1.1159784E+01	 2.0401286E+01	-7.7852019E+00
 1.8800000E+01	-2.5000000E+01	-3.0000000E+00	-3.1597841E+00	 4.4012859E+00	-2.1232369E+00
 1.8800000E+01	-2.5000000E+01	 5.0000000E+00	 4.8402159E+00	-1.1598714E+01	 3.5387282E+00
 1.8800000E+01	-2.5000000E+01	 1.3000000E+01	 1.2840216E+01	-2.7598714E+01	 9.2006932E+00
 1.8800000E+01	-2.5000000E+01	 2.1000000E+01	 2.0840216E+01	-4.3598714E+01	 1.4862658E+01
 1.8800000E+01	-2.5000000E+01	 2.9000000E+01	 2.8840216E+01	-5.9598714E+01	 2.0524623E+01
 1.8800000E+01	-1.7800000E+01	-3.5000000E+01	-3.5261165E+01	 6.9585564E+01	-2.4771097E+01
 1.8800000E+01	-1.7800000E+01	-2.7000000E+01	-2.7261165E+01	 5.3585564E+01	-1.9109132E+01
 1.8800000E+01	-1.7800000E+01	-1.9000000E+01	-1.9261165E+01	 3.7585564E+01	-1.3447167E+01
 1.8800000E+01	-1.7800000E+01	-1.1000000E+01	-1.1261165E+01	 2.1585564E+01	-7.7852019E+00
 1.8800000E+01	-1.7800000E+01	-3.0000000E+00	-3.2611655E+00	 5.5855643E+00	-2.1232369E+00
 1.8800000E+01	-1.7800000E+01	 5.0000000E+00	 4.7388345E+00	-1.0414436E+01	 3.5387282E+00
 1.8800000E+01	-1.7800000E+01	 1.3000000E+01	 1.2738835E+01	-2.6414436E+01	 9.2006932E+00
 1.8800000E+01	-1.7800000E+01	 2.1000000E+01	 2.0738835E+01	-4.2414436E+01	 1.4862658E+01
 1.8800000E+01	-1.7800000E+01	 2.9000000E+01	 2.8738835E+01	-5.8414436E+01	 2.0524623E+01
 1.8800000E+01	-1.0600000E+01	-3.5000000E+01	-3.5232907E+01	 7.0975564E+01	-2.4771097E+01
 1.8800000E+01	-1.0600000E+01	-2.7000000E+01	-2.7232907E+01	 5.4975564E+01	-1.9109132E+01
 1.8800000E+01	-1.0600000E+01	-1.9000000E+01	-1.9232907E+01	 3.8975564E+01	-1.3447167E+01
 1.8800000E+01	-1.0600000E+01	-1.1000000E+01	-1.1232907E+01	 2.2975564E+01	-7.7852019E+00
 1.8800000E+01	-1.0600000E+01	-3.0000000E+00	-3.2329073E+00	 6.9755637E+00	-2.1232369E+00
 1.8800000E+01	-1.0600000E+01	 5.0000000E+00	 4.7670927E+00	-9.0244363E+00	 3.5387282E+00
 1.8800000E+01	-1.0600000E+01	 1.3000000E+01	 1.2767093E+01	-2.5024436E+01	 9.2006932E+00
 1.8800000E+01	-1.0600000E+01	 2.1000000E+01	 2.0767093E+01	-4.1024436E+01	 1.4862658E+01
 1.8800000E+01	-1.0600000E+01	 2.9000000E+01	 2.8767093E+01	-5.7024436E+01	 2.0524623E+01
 1.8800000E+01	-3.4000000E+00	-3.5000000E+01	-3.5089037E+01	 7.1881305E+01	-2.4771097E+01
 1.8800000E+01	-3.4000000E+00	-2.7000000E+01	-2.7089037E+01	 5.5881305E+01	-1.9109132E+01
 1.8800000E+01	-3.4000000E+00	-1.9000000E+01	-1.9089037E+01	 3.9881305E+01	-1.3447167E+01
 1.8800000E+01	-3.4000000E+00	-1.1000000E+01	-1.1089037E+01	 2.3881305E+01	-7.7852019E+00
 1.8800000E+01	-3.4000000E+00	-3.0000000E+00	-3.0890366E+00	 7.8813046E+00	-2.1232369E+00
 1.8800000E+01	-3.4000000E+00	 5.0000000E+00	 4.9109634E+00	-8.1186954E+00	 3.5387282E+00
 1.8800000E+01	-3.4000000E+00	 1.3000000E+01	 1.2910963E+01	-2.4118695E+01	 9.2006932E+00
 1.8800000E+01	-3.4000000E+00	 2.1000000E+01	 2.0910963E+01	-4.0118695E+01	 1.4862658E+01
 1.8800000E+01	-3.4000000E+00	 2.9000000E+01	 2.8910963E+01	-5.6118695E+01	 2.0524623E+01
 1.8800000E+01	 3.8000000E+00	-3.5000000E+01	-3.4900969E+01	 7.1853187E+01	-2.4771097E+01
 1.8800000E+01	 3.8000000E+00	-2.7000000E+01	-2.6900969E+01	 5.5853187E+01	-1.9109132E+01
 1.8800000E+01	 3.8000000E+00	-1.9000000E+01	-1.8900969E+01	 3.9853187E+01	-1.3447167E+01
 1.8800000E+01	 3.8000000E+00	-1.1000000E+01	-1.0900969E+01	 2.3853187E+01	-7.7852019E+00
 1.8800000E+01	 3.8000000E+00	-3.0000000E+00	-2.9009692E+00	 7.8531873E+00	-2.1232369E+00
 1.8800000E+01	 3.8000000E+00	 5.0000000E+00	 5.0990308E+00	-8.1468127E+00	 3.5387282E+00
 1.8800000E+01	 3.8000000E+00	 1.3000000E+01	 1.3099031E+01	-2.4146813E+01	 9.2006932E+00
 1.8800000E+01	 3.8000000E+00	 2.1000000E+01	 2.1099031E+01	-4.0146813E+01	 1.4862658E+01
 1.8800000E+01	 3.8000000E+00	 2.9000000E+01	 2.9099031E+01	-5.6146813E+01	 2.0524623E+01
 1.8800000E+01	 1.1000000E+01	-3.5000000E+01	-3.4762060E+01	 7.0905169E+01	-2.4771097E+01
 1.8800000E+01	 1.1000000E+01	-2.7000000E+01	-2.6762060E+01	 5.4905169E+01	-1.9109132E+01
 1.8800000E+01	 1.1000000E+01	-1.9000000E+01	-1.8762060E+01	 3.8905169E+01	-1.3447167E+01
 1.8800000E+01	 1.1000000E+01	-1.1000000E+01	-1.0762060E+01	 2.2905169E+01	-7.7852019E+00
 1.8800000E+01	 1.1000000E+01	-3.0000000E+00	-2.7620595E+00	 6.9051692E+00	-2.1232369E+00
 1.8800000E+01	 1.1000000E+01	 5.0000000E+00	 5.2379405E+00	-9.0948308E+00	 3.5387282E+00
 1.8800000E+01	 1.1000000E+01	 1.3000000E+01	 1.3237940E+01	-2.5094831E+01	 9.2006932E+00
 1.8800000E+01	 1.1000000E+01	 2.1000000E+01	 2.1237940E+01	-4.1094831E+01	 1.4862658E+01
 1.8800000E+01	 1.1000000E+01	 2.9000000E+01	 2.9237940E+01	-5.7094831E+01	 2.0524623E+01
 1.8800000E+01	 1.8200000E+01	-3.5000000E+01	-3.4741261E+01	 6.9507835E+01	-2.4771097E+01
 1.8800000E+01	 1.8200000E+01	-2.7000000E+01	-2.6741261E+01	 5.3507835E+01	-1.9109132E+01
 1.8800000E+01	 1.8200000E+01	-1.9000000E+01	-1.8741261E+01	 3.7507835E+01	-1.3447167E+01
 1.8800000E+01	 1.8200000E+01	-1.1000000E+01	-1.0741261E+01	 2.1507835E+01	-7.7852019E+00
 1.8800000E+01	 1.8200000E+01	-3.0000000E+00	-2.7412608E+00	 5.5078354E+00	-2.1232369E+00
 1.8800000E+01	 1.8200000E+01	 5.0000000E+00	 5.2587392E+00	-1.0492165E+01	 3.5387282E+00
 1.8800000E+01	 1.8200000E+01	 1.3000000E+01	 1.3258739E+01	-2.6492165E+01	 9.2006932E+00
 1.8800000E+01	 1.8200000E+01	 2.1000000E+01	 2.1258739E+01	-4.2492165E+01	 1.4862658E+01
 1.8800000E+01	 1.8200000E+01	 2.9000000E+01	 2.9258739E+01	-5.8492165E+01	 2.0524623E+01
 2.4900000E+01	-2.5000000E+01	-3.5000000E+01	-3.4021237E+01	 6.8537757E+01	-1.3442660E+01
 2.4900000E+01	-2.5000000E+01	-2.7000000E+01	-2.6021237E+01	 5.2537757E+01	-1.0370052E+01
 2.4900000E+01	-2.5000000E+01	-1.9000000E+01	-1.8021237E+01	 3.6537757E+01	-7.2974438E+00
 2.4900000E+01	-2.5000000E+01	-1.1000000E+01	-1.0021237E+01	 2.0537757E+01	-4.2248359E+00
 2.4900000E+01	-2.5000000E+01	-3.0000000E+00	-2.0212366E+00	 4.5377567E+00	-1.1522280E+00
 2.4900000E+01	-2.5000000E+01	 5.0000000E+00	 5.9787634E+00	-1.1462243E+01	 1.9203799E+00
 2.4900000E+01	-2.5000000E+01	 1.3000000E+01	 1.3978763E+01	-2.7462243E+01	 4.9929879E+00
 2.4900000E+01	-2.5000000E+01	 2.1000000E+01	 2.1978763E+01	-4.3462243E+01	 8.0655958E+00
 2.4900000E+01	-2.5000000E+01	 2.9000000E+01	 2.9978763E+01	-5.9462243E+01	 1.1138204E+01
 2.4900000E+01	-1.7800000E+01	-3.5000000E+01	-3.3400221E+01	 6.9620942E+01	-1.3442660E+01
 2.4900000E+01	-1.7800000E+01	-2.7000000E+01	-2.5400221E+01	 5.3620942E+01	-1.0370052E+01
 2.4900000E+01	-1.7800000E+01	-1.9000000E+01	-1.7400221E+01	 3.7620942E+01	-7.2974438E+00
 2.4900000E+01	-1.7800000E+01	-1.1000000E+01	-9.4002212E+00	 2.1620942E+01	-4.2248359E+00
 2.4900000E+01	-1.7800000E+01	-3.0000000E+00	-1.4002212E+00	 5.6209417E+00	-1.1522280E+00
 2.4900000E+01	-1.7800000E+01	 5.0000000E+00	 6.5997788E+00	-1.0379058E+01	 1.9203799E+00
 2.4900000E+01	-1.7800000E+01	 1.3000000E+01	 1.4599779E+01	-2.6379058E+01	 4.9929879E+00
 2.4900000E+01	-1.7800000E+01	 2.1000000E+01	 2.2599779E+01	-4.2379058E+01	 8.0655958E+00
 2.4900000E+01	-1.7800000E+01	 2.9000000E+01	 3.0599779E+01	-5.8379058E+01	 1.1138204E+01
 2.4900000E+01	-1.0600000E+01	-3.5000000E+01	-3.3573318E+01	 7.0892287E+01	-1.3442660E+01
 2.4900000E+01	-1.0600000E+01	-2.7000000E+01	-2.5573318E+01	 5.4892287E+01	-1.0370052E+01
 2.4900000E+01	-1.0600000E+01	-1.9000000E+01	-1.7573318E+01	 3.8892287E+01	-7.2974438E+00
 2.4900000E+01	-1.0600000E+01	-1.1000000E+01	-9.5733177E+00	 2.2892287E+01	-4.2248359E+00
 2.4900000E+01	-1.0600000E+01	-3.0000000E+00	-1.5733177E+00	 6.8922868E+00	-1.1522280E+00
 2.4900000E+01	-1.0600000E+01	 5.0000000E+00	 6.4266823E+00	-9.1077132E+00	 1.9203799E+00
 2.4900000E+01	-1.0600000E+01	 1.3000000E+01	 1.4426682E+01	-2.5107713E+01	 4.9929879E+00
 2.4900000E+01	-1.0600000E+01	 2.1000000E+01	 2.2426682E+01	-4.1107713E+01	 8.0655958E+00
 2.4900000E+01	-1.0600000E+01	 2.9000000E+01	 3.0426682E+01	-5.7107713E+01	 1.1138204E+01
 2.4900000E+01	-3.4000000E+00	-3.5000000E+01	-3.4454603E+01	 7.1720711E+01	-1.3442660E+01
 2.4900000E+01	-3.4000000E+00	-2.7000000E+01	-2.6454603E+01	 5.5720711E+01	-1.0370052E+01
 2.4900000E+01	-3.4000000E+00	-1.9000000E+01	-1.8454603E+01	 3.9720711E+01	-7.2974438E+00
 2.4900000E+01	-3.4000000E+00	-1.1000000E+01	-1.0454603E+01	 2.3720711E+01	-4.2248359E+00
 2.4900000E+01	-3.4000000E+00	-3.0000000E+00	-2.4546029E+00	 7.7207110E+00	-1.1522280E+00
 2.4900000E+01	-3.4000000E+00	 5.0000000E+00	 5.5453971E+00	-8.2792890E+00	 1.9203799E+00
 2.4900000E+01	-3.4000000E+00	 1.3000000E+01	 1.3545397E+01	-2.4279289E+01	 4.9929879E+00
 2.4900000E+01	-3.4000000E+00	 2.1000000E+01	 2.1545397E+01	-4.0279289E+01	 8.0655958E+00
 2.4900000E+01	-3.4000000E+00	 2.9000000E+01	 2.9545397E+01	-5.6279289E+01	 1.1138204E+01
 2.4900000E+01	 3.8000000E+00	-3.5000000E+01	-3.5606617E+01	 7.1694994E+01	-1.3442660E+01
 2.4900000E+01	 3.8000000E+00	-2.7000000E+01	-2.7606617E+01	 5.5694994E+01	-1.0370052E+01
 2.4900000E+01	 3.8000000E+00	-1.9000000E+01	-1.9606617E+01	 3.9694994E+01	-7.2974438E+00
 2.4900000E+01	 3.8000000E+00	-1.1000000E+01	-1.1606617E+01	 2.3694994E+01	-4.2248359E+00
 2.4900000E+01	 3.8000000E+00	-3.0000000E+00	-3.6066170E+00	 7.6949940E+00	-1.1522280E+00
 2.4900000E+01	 3.8000000E+00	 5.0000000E+00	 4.3933830E+00	-8.3050060E+00	 1.9203799E+00
 2.4900000E+01	 3.8000000E+00	 1.3000000E+01	 1.2393383E+01	-2.4305006E+01	 4.9929879E+00
 2.4900000E+01	 3.8000000E+00	 2.1000000E+01	 2.0393383E+01	-4.0305006E+01	 8.0655958E+00
 2.4900000E+01	 3.8000000E+00	 2.9000000E+01	 2.8393383E+01	-5.6305006E+01	 1.1138204E+01
 2.4900000E+01	 1.1000000E+01	-3.5000000E+01	-3.6457513E+01	 7.0827901E+01	-1.3442660E+01
 2.4900000E+01	 1.1000000E+01	-2.7000000E+01	-2.8457513E+01	 5.4827901E+01	-1.0370052E+01
 2.4900000E+01	 1.1000000E+01	-1.9000000E+01	-2.0457513E+01	 3.8827901E+01	-7.2974438E+00
 2.4900000E+01	 1.1000000E+01	-1.1000000E+01	-1.2457513E+01	 2.2827901E+01	-4.2248359E+00
 2.4900000E+01	 1.1000000E+01	-3.0000000E+00	-4.4575134E+00	 6.8279013E+00	-1.1522280E+00
 2.4900000E+01	 1.1000000E+01	 5.0000000E+00	 3.5424866E+00	-9.1720987E+00	 1.9203799E+00
 2.4900000E+01	 1.1000000E+01	 1.3000000E+01	 1.1542487E+01	-2.5172099E+01	 4.9929879E+00
 2.4900000E+01	 1.1000000E+01	 2.1000000E+01	 1.9542487E+01	-4.1172099E+01	 8.0655958E+00
 2.4900000E+01	 1.1000000E+01	 2.9000000E+01	 2.7542487E+01	-5.7172099E+01	 1.1138204E+01
 2.4900000E+01	 1.8200000E+01	-3.5000000E+01	-3.6584917E+01	 6.9549848E+01	-1.3442660E+01
 2.4900000E+01	 1.8200000E+01	-2.7000000E+01	-2.8584917E+01	 5.3549848E+01	-1.0370052E+01
 2.4900000E+01	 1.8200000E+01	-1.9000000E+01	-2.0584917E+01	 3.7549848E+01	-7.2974438E+00
 2.4900000E+01	 1.8200000E+01	-1.1000000E+01	-1.2584917E+01	 2.1549848E+01	-4.2248359E+00
 2.4900000E+01	 1.8200000E+01	-3.0000000E+00	-4.5849168E+00	 5.5498480E+00	-1.1522280E+00
 2.4900000E+01	 1.8200000E+01	 5.0000000E+00	 3.4150832E+00	-1.0450152E+01	 1.9203799E+00
 2.4900000E+01	 1.8200000E+01	 1.3000000E+01	 1.1415083E+01	-2.6450152E+01	 4.9929879E+00
 2.4900000E+01	 1.8200000E+01	 2.1000000E+01	 1.9415083E+01	-4.2450152E+01	 8.0655958E+00
 2.4900000E+01	 1.8200000E+01	 2.9000000E+01	 2.7415083E+01	-5.8450152E+01	 1.1138204E+01
