zmax> 29.0
ymax> 18.2
zmin> -35.0
nx> 9
ny> 7
nz> 10
xmax> 24.9
xmin> -30.0
ymin> -25.0
! X	             Y	             Z	            Fx	            Fy	            Fz
-2.39000000E+01	1.82000000E+01	1.30000000E+01	1.17028605E+01	-2.55351708E+01	5.72540906E+00
-1.78000000E+01	1.82000000E+01	1.30000000E+01	1.35670051E+01	-2.55120406E+01	9.81882761E+00
-1.17000000E+01	1.82000000E+01	1.30000000E+01	1.52987793E+01	-2.56028270E+01	1.30059085E+01
-5.60000000E+00	1.82000000E+01	1.30000000E+01	1.64938913E+01	-2.57863356E+01	1.49924648E+01
5.00000000E-01	1.82000000E+01	1.30000000E+01	1.68733358E+01	-2.60197253E+01	1.55951253E+01
6.60000000E+00	1.82000000E+01	1.30000000E+01	1.63485295E+01	-2.62485100E+01	1.47582606E+01
1.27000000E+01	1.82000000E+01	1.30000000E+01	1.50419912E+01	-2.64192787E+01	1.25591185E+01
1.88000000E+01	1.82000000E+01	1.30000000E+01	1.32587392E+01	-2.64921646E+01	9.20069319E+00
2.49000000E+01	1.82000000E+01	1.30000000E+01	1.14150832E+01	-2.64501520E+01	4.99298786E+00
-3.00000000E+01	-2.50000000E+01	2.10000000E+01	2.27652384E+01	-4.09177140E+01	1.78257748E+00
-2.39000000E+01	-2.50000000E+01	2.10000000E+01	2.18010469E+01	-4.04900805E+01	9.24873771E+00
-1.78000000E+01	-2.50000000E+01	2.10000000E+01	2.06498467E+01	-4.04149458E+01	1.58611831E+01
-1.17000000E+01	-2.50000000E+01	2.10000000E+01	1.95803917E+01	-4.07098503E+01	2.10095446E+01
-5.60000000E+00	-2.50000000E+01	2.10000000E+01	1.88423518E+01	-4.13059472E+01	2.42185970E+01
5.00000000E-01	-2.50000000E+01	2.10000000E+01	1.86080263E+01	-4.20640744E+01	2.51921254E+01
6.60000000E+00	-2.50000000E+01	2.10000000E+01	1.89321198E+01	-4.28072431E+01	2.38402671E+01
1.27000000E+01	-2.50000000E+01	2.10000000E+01	1.97389709E+01	-4.33619566E+01	2.02878068E+01
1.88000000E+01	-2.50000000E+01	2.10000000E+01	2.08402159E+01	-4.35987141E+01	1.48626582E+01
2.49000000E+01	-2.50000000E+01	2.10000000E+01	2.19787634E+01	-4.34622433E+01	8.06559577E+00
-3.00000000E+01	-1.78000000E+01	2.10000000E+01	2.38852641E+01	-4.17194383E+01	1.78257748E+00
-2.39000000E+01	-1.78000000E+01	2.10000000E+01	2.23093029E+01	-4.16085825E+01	9.24873771E+00
-1.78000000E+01	-1.78000000E+01	2.10000000E+01	2.04276780E+01	-4.15891053E+01	1.58611831E+01
-1.17000000E+01	-1.78000000E+01	2.10000000E+01	1.86796647E+01	-4.16655536E+01	2.10095446E+01
-5.60000000E+00	-1.78000000E+01	2.10000000E+01	1.74733460E+01	-4.18200802E+01	2.42185970E+01
5.00000000E-01	-1.78000000E+01	2.10000000E+01	1.70903434E+01	-4.20166100E+01	2.51921254E+01
6.60000000E+00	-1.78000000E+01	2.10000000E+01	1.76200709E+01	-4.22092622E+01	2.38402671E+01
1.27000000E+01	-1.78000000E+01	2.10000000E+01	1.89388608E+01	-4.23530609E+01	2.02878068E+01
1.88000000E+01	-1.78000000E+01	2.10000000E+01	2.07388345E+01	-4.24144357E+01	1.48626582E+01
2.49000000E+01	-1.78000000E+01	2.10000000E+01	2.25997788E+01	-4.23790583E+01	8.06559577E+00
-3.00000000E+01	-1.06000000E+01	2.10000000E+01	2.35730778E+01	-4.26604302E+01	1.78257748E+00
-2.39000000E+01	-1.06000000E+01	2.10000000E+01	2.21676360E+01	-4.29213797E+01	9.24873771E+00
-1.78000000E+01	-1.06000000E+01	2.10000000E+01	2.04896034E+01	-4.29672283E+01	1.58611831E+01
-1.17000000E+01	-1.06000000E+01	2.10000000E+01	1.89307256E+01	-4.27872723E+01	2.10095446E+01
-5.60000000E+00	-1.06000000E+01	2.10000000E+01	1.78549309E+01	-4.24235233E+01	2.42185970E+01
5.00000000E-01	-1.06000000E+01	2.10000000E+01	1.75133692E+01	-4.19609007E+01	2.51921254E+01
6.60000000E+00	-1.06000000E+01	2.10000000E+01	1.79857801E+01	-4.15074059E+01	2.38402671E+01
1.27000000E+01	-1.06000000E+01	2.10000000E+01	1.91618766E+01	-4.11689099E+01	2.02878068E+01
1.88000000E+01	-1.06000000E+01	2.10000000E+01	2.07670927E+01	-4.10244363E+01	1.48626582E+01
2.49000000E+01	-1.06000000E+01	2.10000000E+01	2.24266823E+01	-4.11077132E+01	8.06559577E+00
-3.00000000E+01	-3.40000000E+00	2.10000000E+01	2.19836451E+01	-4.32735921E+01	1.78257748E+00
-2.39000000E+01	-3.40000000E+00	2.10000000E+01	2.14463680E+01	-4.37768146E+01	9.24873771E+00
-1.78000000E+01	-3.40000000E+00	2.10000000E+01	2.08048838E+01	-4.38652302E+01	1.58611831E+01
-1.17000000E+01	-3.40000000E+00	2.10000000E+01	2.02089506E+01	-4.35181980E+01	2.10095446E+01
-5.60000000E+00	-3.40000000E+00	2.10000000E+01	1.97976920E+01	-4.28167343E+01	2.42185970E+01
5.00000000E-01	-3.40000000E+00	2.10000000E+01	1.96671186E+01	-4.19245997E+01	2.51921254E+01
6.60000000E+00	-3.40000000E+00	2.10000000E+01	1.98477135E+01	-4.10500677E+01	2.38402671E+01
1.27000000E+01	-3.40000000E+00	2.10000000E+01	2.02973158E+01	-4.03973025E+01	2.02878068E+01
1.88000000E+01	-3.40000000E+00	2.10000000E+01	2.09109634E+01	-4.01186954E+01	1.48626582E+01
2.49000000E+01	-3.40000000E+00	2.10000000E+01	2.15453971E+01	-4.02792890E+01	8.06559577E+00
-3.00000000E+01	3.80000000E+00	2.10000000E+01	1.99059423E+01	-4.32545575E+01	1.78257748E+00
-2.39000000E+01	3.80000000E+00	2.10000000E+01	2.05035280E+01	-4.37502590E+01	9.24873771E+00
-1.78000000E+01	3.80000000E+00	2.10000000E+01	2.12170177E+01	-4.38373532E+01	1.58611831E+01
-1.17000000E+01	3.80000000E+00	2.10000000E+01	2.18798434E+01	-4.34955076E+01	2.10095446E+01
-5.60000000E+00	3.80000000E+00	2.10000000E+01	2.23372651E+01	-4.28045278E+01	2.42185970E+01
5.00000000E-01	3.80000000E+00	2.10000000E+01	2.24824951E+01	-4.19257266E+01	2.51921254E+01
6.60000000E+00	3.80000000E+00	2.10000000E+01	2.22816288E+01	-4.10642650E+01	2.38402671E+01
1.27000000E+01	3.80000000E+00	2.10000000E+01	2.17815594E+01	-4.04212557E+01	2.02878068E+01
1.88000000E+01	3.80000000E+00	2.10000000E+01	2.10990308E+01	-4.01468127E+01	1.48626582E+01
2.49000000E+01	3.80000000E+00	2.10000000E+01	2.03933830E+01	-4.03050060E+01	8.06559577E+00
-3.00000000E+01	1.10000000E+01	2.10000000E+01	1.83713172E+01	-4.26127750E+01	1.78257748E+00
-2.39000000E+01	1.10000000E+01	2.10000000E+01	1.98071310E+01	-4.28548949E+01	9.24873771E+00
-1.78000000E+01	1.10000000E+01	2.10000000E+01	2.15214264E+01	-4.28974352E+01	1.58611831E+01
-1.17000000E+01	1.10000000E+01	2.10000000E+01	2.31139921E+01	-4.27304644E+01	2.10095446E+01
-5.60000000E+00	1.10000000E+01	2.10000000E+01	2.42130351E+01	-4.23929628E+01	2.42185970E+01
5.00000000E-01	1.10000000E+01	2.10000000E+01	2.45619780E+01	-4.19637220E+01	2.51921254E+01
6.60000000E+00	1.10000000E+01	2.10000000E+01	2.40793582E+01	-4.15429505E+01	2.38402671E+01
1.27000000E+01	1.10000000E+01	2.10000000E+01	2.28778459E+01	-4.12288796E+01	2.02878068E+01
1.88000000E+01	1.10000000E+01	2.10000000E+01	2.12379405E+01	-4.10948308E+01	1.48626582E+01
2.49000000E+01	1.10000000E+01	2.10000000E+01	1.95424866E+01	-4.11720987E+01	8.06559577E+00
-3.00000000E+01	1.82000000E+01	2.10000000E+01	1.81415401E+01	-4.16668179E+01	1.78257748E+00
-2.39000000E+01	1.82000000E+01	2.10000000E+01	1.97028605E+01	-4.15351708E+01	9.24873771E+00
-1.78000000E+01	1.82000000E+01	2.10000000E+01	2.15670051E+01	-4.15120406E+01	1.58611831E+01
-1.17000000E+01	1.82000000E+01	2.10000000E+01	2.32987793E+01	-4.16028270E+01	2.10095446E+01
-5.60000000E+00	1.82000000E+01	2.10000000E+01	2.44938913E+01	-4.17863356E+01	2.42185970E+01
5.00000000E-01	1.82000000E+01	2.10000000E+01	2.48733358E+01	-4.20197253E+01	2.51921254E+01
6.60000000E+00	1.82000000E+01	2.10000000E+01	2.43485295E+01	-4.22485100E+01	2.38402671E+01
1.27000000E+01	1.82000000E+01	2.10000000E+01	2.30419912E+01	-4.24192787E+01	2.02878068E+01
1.88000000E+01	1.82000000E+01	2.10000000E+01	2.12587392E+01	-4.24921646E+01	1.48626582E+01
2.49000000E+01	1.82000000E+01	2.10000000E+01	1.94150832E+01	-4.24501520E+01	8.06559577E+00
-3.00000000E+01	-2.50000000E+01	2.90000000E+01	3.07652384E+01	-5.69177140E+01	2.46165462E+00
-2.39000000E+01	-2.50000000E+01	2.90000000E+01	2.98010469E+01	-5.64900805E+01	1.27720664E+01
-1.78000000E+01	-2.50000000E+01	2.90000000E+01	2.86498467E+01	-5.64149458E+01	2.19035385E+01
-1.17000000E+01	-2.50000000E+01	2.90000000E+01	2.75803917E+01	-5.67098503E+01	2.90131806E+01
-5.60000000E+00	-2.50000000E+01	2.90000000E+01	2.68423518E+01	-5.73059472E+01	3.34447293E+01
5.00000000E-01	-2.50000000E+01	2.90000000E+01	2.66080263E+01	-5.80640744E+01	3.47891256E+01
6.60000000E+00	-2.50000000E+01	2.90000000E+01	2.69321198E+01	-5.88072431E+01	3.29222736E+01
1.27000000E+01	-2.50000000E+01	2.90000000E+01	2.77389709E+01	-5.93619566E+01	2.80164950E+01
1.88000000E+01	-2.50000000E+01	2.90000000E+01	2.88402159E+01	-5.95987141E+01	2.05246233E+01
2.49000000E+01	-2.50000000E+01	2.90000000E+01	2.99787634E+01	-5.94622433E+01	1.11382037E+01
-3.00000000E+01	-1.78000000E+01	2.90000000E+01	3.18852641E+01	-5.77194383E+01	2.46165462E+00
-2.39000000E+01	-1.78000000E+01	2.90000000E+01	3.03093029E+01	-5.76085825E+01	1.27720664E+01
-1.78000000E+01	-1.78000000E+01	2.90000000E+01	2.84276780E+01	-5.75891053E+01	2.19035385E+01
-1.17000000E+01	-1.78000000E+01	2.90000000E+01	2.66796647E+01	-5.76655536E+01	2.90131806E+01
-5.60000000E+00	-1.78000000E+01	2.90000000E+01	2.54733460E+01	-5.78200802E+01	3.34447293E+01
5.00000000E-01	-1.78000000E+01	2.90000000E+01	2.50903434E+01	-5.80166100E+01	3.47891256E+01
6.60000000E+00	-1.78000000E+01	2.90000000E+01	2.56200709E+01	-5.82092622E+01	3.29222736E+01
1.27000000E+01	-1.78000000E+01	2.90000000E+01	2.69388608E+01	-5.83530609E+01	2.80164950E+01
1.88000000E+01	-1.78000000E+01	2.90000000E+01	2.87388345E+01	-5.84144357E+01	2.05246233E+01
2.49000000E+01	-1.78000000E+01	2.90000000E+01	3.05997788E+01	-5.83790583E+01	1.11382037E+01
-3.00000000E+01	-1.06000000E+01	2.90000000E+01	3.15730778E+01	-5.86604302E+01	2.46165462E+00
-2.39000000E+01	-1.06000000E+01	2.90000000E+01	3.01676360E+01	-5.89213797E+01	1.27720664E+01
-1.78000000E+01	-1.06000000E+01	2.90000000E+01	2.84896034E+01	-5.89672283E+01	2.19035385E+01
-1.17000000E+01	-1.06000000E+01	2.90000000E+01	2.69307256E+01	-5.87872723E+01	2.90131806E+01
-5.60000000E+00	-1.06000000E+01	2.90000000E+01	2.58549309E+01	-5.84235233E+01	3.34447293E+01
5.00000000E-01	-1.06000000E+01	2.90000000E+01	2.55133692E+01	-5.79609007E+01	3.47891256E+01
6.60000000E+00	-1.06000000E+01	2.90000000E+01	2.59857801E+01	-5.75074059E+01	3.29222736E+01
1.27000000E+01	-1.06000000E+01	2.90000000E+01	2.71618766E+01	-5.71689099E+01	2.80164950E+01
1.88000000E+01	-1.06000000E+01	2.90000000E+01	2.87670927E+01	-5.70244363E+01	2.05246233E+01
2.49000000E+01	-1.06000000E+01	2.90000000E+01	3.04266823E+01	-5.71077132E+01	1.11382037E+01
-3.00000000E+01	-3.40000000E+00	2.90000000E+01	2.99836451E+01	-5.92735921E+01	2.46165462E+00
-2.39000000E+01	-3.40000000E+00	2.90000000E+01	2.94463680E+01	-5.97768146E+01	1.27720664E+01
-1.78000000E+01	-3.40000000E+00	2.90000000E+01	2.88048838E+01	-5.98652302E+01	2.19035385E+01
-1.17000000E+01	-3.40000000E+00	2.90000000E+01	2.82089506E+01	-5.95181980E+01	2.90131806E+01
-5.60000000E+00	-3.40000000E+00	2.90000000E+01	2.77976920E+01	-5.88167343E+01	3.34447293E+01
5.00000000E-01	-3.40000000E+00	2.90000000E+01	2.76671186E+01	-5.79245997E+01	3.47891256E+01
6.60000000E+00	-3.40000000E+00	2.90000000E+01	2.78477135E+01	-5.70500677E+01	3.29222736E+01
1.27000000E+01	-3.40000000E+00	2.90000000E+01	2.82973158E+01	-5.63973025E+01	2.80164950E+01
1.88000000E+01	-3.40000000E+00	2.90000000E+01	2.89109634E+01	-5.61186954E+01	2.05246233E+01
2.49000000E+01	-3.40000000E+00	2.90000000E+01	2.95453971E+01	-5.62792890E+01	1.11382037E+01
-3.00000000E+01	3.80000000E+00	2.90000000E+01	2.79059423E+01	-5.92545575E+01	2.46165462E+00
-2.39000000E+01	3.80000000E+00	2.90000000E+01	2.85035280E+01	-5.97502590E+01	1.27720664E+01
-1.78000000E+01	3.80000000E+00	2.90000000E+01	2.92170177E+01	-5.98373532E+01	2.19035385E+01
-1.17000000E+01	3.80000000E+00	2.90000000E+01	2.98798434E+01	-5.94955076E+01	2.90131806E+01
-5.60000000E+00	3.80000000E+00	2.90000000E+01	3.03372651E+01	-5.88045278E+01	3.34447293E+01
5.00000000E-01	3.80000000E+00	2.90000000E+01	3.04824951E+01	-5.79257266E+01	3.47891256E+01
6.60000000E+00	3.80000000E+00	2.90000000E+01	3.02816288E+01	-5.70642650E+01	3.29222736E+01
1.27000000E+01	3.80000000E+00	2.90000000E+01	2.97815594E+01	-5.64212557E+01	2.80164950E+01
1.88000000E+01	3.80000000E+00	2.90000000E+01	2.90990308E+01	-5.61468127E+01	2.05246233E+01
2.49000000E+01	3.80000000E+00	2.90000000E+01	2.83933830E+01	-5.63050060E+01	1.11382037E+01
-3.00000000E+01	1.10000000E+01	2.90000000E+01	2.63713172E+01	-5.86127750E+01	2.46165462E+00
-2.39000000E+01	1.10000000E+01	2.90000000E+01	2.78071310E+01	-5.88548949E+01	1.27720664E+01
-1.78000000E+01	1.10000000E+01	2.90000000E+01	2.95214264E+01	-5.88974352E+01	2.19035385E+01
-1.17000000E+01	1.10000000E+01	2.90000000E+01	3.11139921E+01	-5.87304644E+01	2.90131806E+01
-5.60000000E+00	1.10000000E+01	2.90000000E+01	3.22130351E+01	-5.83929628E+01	3.34447293E+01
5.00000000E-01	1.10000000E+01	2.90000000E+01	3.25619780E+01	-5.79637220E+01	3.47891256E+01
6.60000000E+00	1.10000000E+01	2.90000000E+01	3.20793582E+01	-5.75429505E+01	3.29222736E+01
1.27000000E+01	1.10000000E+01	2.90000000E+01	3.08778459E+01	-5.72288796E+01	2.80164950E+01
1.88000000E+01	1.10000000E+01	2.90000000E+01	2.92379405E+01	-5.70948308E+01	2.05246233E+01
2.49000000E+01	1.10000000E+01	2.90000000E+01	2.75424866E+01	-5.71720987E+01	1.11382037E+01
-3.00000000E+01	1.82000000E+01	2.90000000E+01	2.61415401E+01	-5.76668179E+01	2.46165462E+00
-2.39000000E+01	1.82000000E+01	2.90000000E+01	2.77028605E+01	-5.75351708E+01	1.27720664E+01
-1.78000000E+01	1.82000000E+01	2.90000000E+01	2.95670051E+01	-5.75120406E+01	2.19035385E+01
-1.17000000E+01	1.82000000E+01	2.90000000E+01	3.12987793E+01	-5.76028270E+01	2.90131806E+01
-5.60000000E+00	1.82000000E+01	2.90000000E+01	3.24938913E+01	-5.77863356E+01	3.34447293E+01
5.00000000E-01	1.82000000E+01	2.90000000E+01	3.28733358E+01	-5.80197253E+01	3.47891256E+01
6.60000000E+00	1.82000000E+01	2.90000000E+01	3.23485295E+01	-5.82485100E+01	3.29222736E+01
1.27000000E+01	1.82000000E+01	2.90000000E+01	3.10419912E+01	-5.84192787E+01	2.80164950E+01
1.88000000E+01	1.82000000E+01	2.90000000E+01	2.92587392E+01	-5.84921646E+01	2.05246233E+01
2.49000000E+01	1.82000000E+01	2.90000000E+01	2.74150832E+01	-5.84501520E+01	1.11382037E+01
